word,is_sequential,recog_rating,recog_RT,target_angle,response_angle,response_error,source_RT,valid_RT,block,recog_band,intrusion_1,intrusion_2,intrusion_3,intrusion_4,intrusion_5,intrusion_6,intrusion_7,intrusion_8,intrusion_9,intrusion_offset1,intrusion_offset2,intrusion_offset3,intrusion_offset4,intrusion_offset5,intrusion_offset6,intrusion_offset7,intrusion_offset8,intrusion_offset9,participant
FATS,FALSE,6,516.62,2.563605317,2.343616537,0.21998878,541.21,TRUE,10,High,2.997845921,0.353803421,4.124933406,3.285905296,2.446258417,4.724332121,6.079262765,4.087357141,2.472145019,-0.434240603,2.209801897,-1.561328089,-0.722299979,0.117346901,-2.160726804,2.767527859,-1.523751824,0.091460299,1
LARD,FALSE,3,807.945,6.079262765,6.093197019,-0.013934254,491.09,TRUE,10,Unrecognized,2.997845921,0.353803421,4.124933406,3.285905296,2.446258417,4.724332121,2.563605317,4.087357141,2.472145019,3.081416845,-0.557725963,1.954329359,2.793357469,-2.650180958,1.354930644,-2.767527859,1.991905624,-2.676067561,1
AFAR,FALSE,2,783.46,4.087357141,4.089293202,-0.001936061,486.34,TRUE,10,Unrecognized,2.997845921,0.353803421,4.124933406,3.285905296,2.446258417,4.724332121,2.563605317,6.079262765,2.472145019,1.08951122,-2.549631587,-0.037576265,0.801451845,1.641098725,-0.63697498,1.523751824,-1.991905624,1.615212122,1
HUSH,FALSE,3,362.15,2.472145019,2.552376458,-0.08023144,524.04,TRUE,10,Unrecognized,2.997845921,0.353803421,4.124933406,3.285905296,2.446258417,4.724332121,2.563605317,6.079262765,4.087357141,-0.525700902,2.118341598,-1.652788388,-0.813760277,0.025886602,-2.252187103,-0.091460299,2.676067561,-1.615212122,1
TAPS,FALSE,2,7149.945,3.521766948,3.355653337,0.166113611,543.21,TRUE,11,Unrecognized,3.095447834,1.88675423,0.149103387,0.080910212,5.98047125,4.169732302,2.422955778,5.987381846,5.774596132,0.426319114,1.635012718,-2.910521746,-2.84232857,-2.458704301,-0.647965353,1.098811171,-2.465614897,-2.252829183,1
BRED,FALSE,2,3036.225,3.095447834,2.648250805,0.447197029,591.995,TRUE,11,Unrecognized,3.521766948,1.88675423,0.149103387,0.080910212,5.98047125,4.169732302,2.422955778,5.987381846,5.774596132,-0.426319114,1.208693604,2.946344447,3.014537622,-2.885023416,-1.074284468,0.672492056,-2.891934012,-2.679148298,1
VENT,FALSE,3,6769.035,1.88675423,2.04625441,-0.15950018,591.845,TRUE,11,Unrecognized,3.521766948,3.095447834,0.149103387,0.080910212,5.98047125,4.169732302,2.422955778,5.987381846,5.774596132,-1.635012718,-1.208693604,1.737650844,1.805844019,2.189468288,-2.282978071,-0.536201547,2.182557692,2.395343406,1
QUAD,FALSE,2,3129.765,0.149103387,0.075747651,0.073355735,487.105,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.080910212,5.98047125,4.169732302,2.422955778,5.987381846,5.774596132,2.910521746,-2.946344447,-1.737650844,0.068193175,0.451817444,2.262556392,-2.273852391,0.444906848,0.657692562,1
GRAD,FALSE,3,7699.81,0.080910212,0.133975222,-0.05306501,433.5,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,5.98047125,4.169732302,2.422955778,5.987381846,5.774596132,2.84232857,-3.014537622,-1.805844019,-0.068193175,0.383624269,2.194363217,-2.342045566,0.376713673,0.589499387,1
LUSH,FALSE,3,2401.565,5.98047125,5.978060299,0.002410951,324.77,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,0.080910212,4.169732302,2.422955778,5.987381846,5.774596132,2.458704301,2.885023416,-2.189468288,-0.451817444,-0.383624269,1.810738948,-2.725669835,-0.006910596,0.205875118,1
ALAS,FALSE,3,3444.375,4.169732302,3.892304419,0.277427883,541.765,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,0.080910212,5.98047125,2.422955778,5.987381846,5.774596132,0.647965353,1.074284468,2.282978071,-2.262556392,-2.194363217,-1.810738948,1.746776524,-1.817649544,-1.60486383,1
BUDS,FALSE,2,7207.355,2.422955778,2.58818687,-0.165231093,745.05,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,0.080910212,5.98047125,4.169732302,5.987381846,5.774596132,-1.098811171,-0.672492056,0.536201547,2.273852391,2.342045566,2.725669835,-1.746776524,2.718759239,2.931544953,1
LOOT,FALSE,3,2556.195,5.987381846,5.788124745,0.199257101,336.47,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,0.080910212,5.98047125,4.169732302,2.422955778,5.774596132,2.465614897,2.891934012,-2.182557692,-0.444906848,-0.376713673,0.006910596,1.817649544,-2.718759239,0.212785714,1
MUTE,FALSE,2,1663.485,5.774596132,5.621748902,0.15284723,744.275,TRUE,11,Unrecognized,3.521766948,3.095447834,1.88675423,0.149103387,0.080910212,5.98047125,4.169732302,2.422955778,5.987381846,2.252829183,2.679148298,-2.395343406,-0.657692562,-0.589499387,-0.205875118,1.60486383,-2.931544953,-0.212785714,1
WAND,FALSE,2,460.555,3.610463914,3.206157959,0.404305955,2305.89,TRUE,-1,Unrecognized,5.83990986,2.241317566,4.405059542,2.814379574,NA,NA,NA,NA,NA,-2.229445946,1.369146348,-0.794595628,0.79608434,NA,NA,NA,NA,NA,1
PEEP,FALSE,2,678.115,5.83990986,5.753501591,0.086408269,434.45,TRUE,-1,Unrecognized,3.610463914,2.241317566,4.405059542,2.814379574,NA,NA,NA,NA,NA,2.229445946,-2.684593013,1.434850318,3.025530286,NA,NA,NA,NA,NA,1
SUED,FALSE,3,529.54,2.241317566,2.583449751,-0.342132185,8567.82,FALSE,-1,Unrecognized,3.610463914,5.83990986,4.405059542,2.814379574,NA,NA,NA,NA,NA,-1.369146348,2.684593013,-2.163741976,-0.573062008,NA,NA,NA,NA,NA,1
VOWS,FALSE,5,529.475,4.405059542,4.435933204,-0.030873662,761.565,TRUE,-1,Low,3.610463914,5.83990986,2.241317566,2.814379574,NA,NA,NA,NA,NA,0.794595628,-1.434850318,2.163741976,1.590679968,NA,NA,NA,NA,NA,1
FLAW,FALSE,3,244.08,2.814379574,2.848879578,-0.034500004,348.42,TRUE,-1,Unrecognized,3.610463914,5.83990986,2.241317566,4.405059542,NA,NA,NA,NA,NA,-0.79608434,-3.025530286,0.573062008,-1.590679968,NA,NA,NA,NA,NA,1
SNIP,FALSE,1,286.81,3.487956004,3.857615924,-0.36965992,1571.9,TRUE,0,Unrecognized,4.349267954,3.720043221,3.269075325,1.101630582,2.315585221,0.392030996,0.236142669,1.250378004,4.408344352,-0.861311949,-0.232087217,0.21888068,2.386325422,1.172370783,3.095925008,-3.031371972,2.237578,-0.920388348,1
GAZE,FALSE,2,505.14,4.349267954,4.316908681,0.032359273,288.595,FALSE,0,Unrecognized,3.487956004,3.720043221,3.269075325,1.101630582,2.315585221,0.392030996,0.236142669,1.250378004,4.408344352,0.861311949,0.629224733,1.080192629,-3.035547936,2.033682733,-2.32594835,-2.170060022,3.098889949,-0.059076399,1
COIL,FALSE,6,298.375,3.720043221,3.828893996,-0.108850775,733.57,TRUE,0,High,3.487956004,4.349267954,3.269075325,1.101630582,2.315585221,0.392030996,0.236142669,1.250378004,4.408344352,0.232087217,-0.629224733,0.450967896,2.618412639,1.404458,-2.955173083,-2.799284755,2.469665216,-0.688301131,1
LIME,FALSE,5,342.925,3.269075325,3.345610633,-0.076535309,633.755,TRUE,0,Low,3.487956004,4.349267954,3.720043221,1.101630582,2.315585221,0.392030996,0.236142669,1.250378004,4.408344352,-0.21888068,-1.080192629,-0.450967896,2.167444742,0.953490104,2.877044328,3.032932656,2.01869732,-1.139269027,1
CLOG,FALSE,5,614.92,1.101630582,1.006102385,0.095528198,599.13,TRUE,0,Low,3.487956004,4.349267954,3.720043221,3.269075325,2.315585221,0.392030996,0.236142669,1.250378004,4.408344352,-2.386325422,3.035547936,-2.618412639,-2.167444742,-1.213954639,0.709599586,0.865487913,-0.148747422,2.976471537,1
TWIT,FALSE,2,412.465,2.315585221,2.431998328,-0.116413107,523.43,TRUE,0,Unrecognized,3.487956004,4.349267954,3.720043221,3.269075325,1.101630582,0.392030996,0.236142669,1.250378004,4.408344352,-1.172370783,-2.033682733,-1.404458,-0.953490104,1.213954639,1.923554224,2.079442552,1.065207216,-2.092759131,1
MARE,FALSE,6,942.965,0.392030996,0.448144975,-0.056113979,527.67,TRUE,0,High,3.487956004,4.349267954,3.720043221,3.269075325,1.101630582,2.315585221,0.236142669,1.250378004,4.408344352,-3.095925008,2.32594835,2.955173083,-2.877044328,-0.709599586,-1.923554224,0.155888328,-0.858347008,2.266871951,1
MUGS,FALSE,1,378.895,0.236142669,0.35774608,-0.121603412,504.575,TRUE,0,Unrecognized,3.487956004,4.349267954,3.720043221,3.269075325,1.101630582,2.315585221,0.392030996,1.250378004,4.408344352,3.031371972,2.170060022,2.799284755,-3.032932656,-0.865487913,-2.079442552,-0.155888328,-1.014235336,2.110983624,1
GRID,FALSE,2,720.975,1.250378004,0.982793723,0.267584281,469.21,TRUE,0,Unrecognized,3.487956004,4.349267954,3.720043221,3.269075325,1.101630582,2.315585221,0.392030996,0.236142669,4.408344352,-2.237578,-3.098889949,-2.469665216,-2.01869732,0.148747422,-1.065207216,0.858347008,1.014235336,3.12521896,1
DUAL,FALSE,5,311.635,4.408344352,4.400483396,0.007860956,499.06,TRUE,0,Low,3.487956004,4.349267954,3.720043221,3.269075325,1.101630582,2.315585221,0.392030996,0.236142669,1.250378004,0.920388348,0.059076399,0.688301131,1.139269027,-2.976471537,2.092759131,-2.266871951,-2.110983624,-3.12521896,1
SOFA,FALSE,4,378.875,5.218561696,5.265794764,-0.047233067,433.555,TRUE,1,Low,0.052120439,3.207636465,1.845986934,3.904143146,6.157931568,0.40961366,0.488704689,5.029502665,3.286415536,-1.11674405,2.010925231,-2.910610545,1.314418551,-0.939369872,-1.474237271,-1.5533283,0.189059031,1.93214616,1
CHOW,FALSE,5,1024.885,0.052120439,6.256285967,0.079019779,470.265,TRUE,1,Low,5.218561696,3.207636465,1.845986934,3.904143146,6.157931568,0.40961366,0.488704689,5.029502665,3.286415536,1.11674405,3.127669281,-1.793866495,2.431162601,0.177374178,-0.357493221,-0.43658425,1.305803081,3.04889021,1
MART,FALSE,5,377.555,3.207636465,3.43668286,-0.229046394,397.395,TRUE,1,Low,5.218561696,0.052120439,1.845986934,3.904143146,6.157931568,0.40961366,0.488704689,5.029502665,3.286415536,-2.010925231,-3.127669281,1.361649531,-0.69650668,-2.950295103,2.798022805,2.718931776,-1.8218662,-0.078779071,1
MICE,FALSE,1,917.1,1.845986934,1.827666321,0.018320613,492.625,TRUE,1,Unrecognized,5.218561696,0.052120439,3.207636465,3.904143146,6.157931568,0.40961366,0.488704689,5.029502665,3.286415536,2.910610545,1.793866495,-1.361649531,-2.058156212,1.971240673,1.436373274,1.357282245,3.099669576,-1.440428602,1
BREW,FALSE,2,284.415,3.904143146,3.877648185,0.026494961,384.425,TRUE,1,Unrecognized,5.218561696,0.052120439,3.207636465,1.845986934,6.157931568,0.40961366,0.488704689,5.029502665,3.286415536,-1.314418551,-2.431162601,0.69650668,2.058156212,-2.253788423,-2.788655822,-2.867746851,-1.12535952,0.617727609,1
GALE,FALSE,3,406.345,6.157931568,6.017713289,0.140218279,545.12,TRUE,1,Unrecognized,5.218561696,0.052120439,3.207636465,1.845986934,3.904143146,0.40961366,0.488704689,5.029502665,3.286415536,0.939369872,-0.177374178,2.950295103,-1.971240673,2.253788423,-0.534867399,-0.613958428,1.128428903,2.871516032,1
SANK,FALSE,3,463.185,0.40961366,0.453647942,-0.044034282,355.98,TRUE,1,Unrecognized,5.218561696,0.052120439,3.207636465,1.845986934,3.904143146,6.157931568,0.488704689,5.029502665,3.286415536,1.474237271,0.357493221,-2.798022805,-1.436373274,2.788655822,0.534867399,-0.079091029,1.663296302,-2.876801876,1
HURL,FALSE,6,655.13,0.488704689,0.553196209,-0.06449152,399.02,TRUE,1,High,5.218561696,0.052120439,3.207636465,1.845986934,3.904143146,6.157931568,0.40961366,5.029502665,3.286415536,1.5533283,0.43658425,-2.718931776,-1.357282245,2.867746851,0.613958428,0.079091029,1.742387331,-2.797710847,1
LEST,FALSE,6,484.89,5.029502665,5.136057902,-0.106555237,389.725,TRUE,1,High,5.218561696,0.052120439,3.207636465,1.845986934,3.904143146,6.157931568,0.40961366,0.488704689,3.286415536,-0.189059031,-1.305803081,1.8218662,-3.099669576,1.12535952,-1.128428903,-1.663296302,-1.742387331,1.743087129,1
BEAN,FALSE,2,577.05,3.286415536,3.158982205,0.127433331,308.045,TRUE,1,Unrecognized,5.218561696,0.052120439,3.207636465,1.845986934,3.904143146,6.157931568,0.40961366,0.488704689,5.029502665,-1.93214616,-3.04889021,0.078779071,1.440428602,-0.617727609,-2.871516032,2.876801876,2.797710847,-1.743087129,1
HIND,FALSE,2,657.845,5.884186007,5.574559035,0.309626972,382.255,TRUE,2,Unrecognized,4.609791146,5.301956331,5.517037189,1.952894962,6.242471387,4.671532556,5.755465705,1.445445404,5.695116561,1.274394861,0.582229675,0.367148818,-2.351894262,-0.35828538,1.212653451,0.128720302,-1.844444704,0.189069446,1
